"","Date","AssetID","Price","Open","High","Low","Vol.","Change.."
"302",2017-03-05 05:30:00,"btc",1278.4,1267.8,1279.8,1245.3,9320,0.0084
"303",2017-03-04 05:30:00,"btc",1267.8,1289.1,1291.8,1240.1,15550,-0.0158
"304",2017-03-03 05:30:00,"btc",1288.2,1257.6,1294.7,1256.6,22290,0.0205
"305",2017-03-02 05:30:00,"btc",1262.3,1232.9,1283.1,1213,30550,0.0239
"306",2017-03-01 05:30:00,"btc",1232.8,1189.1,1233.5,1186,22490,0.0368
"307",2017-02-28 05:30:00,"btc",1189.1,1196,1216,1177.8,17470,-0.0054
"308",2017-02-27 05:30:00,"btc",1195.5,1178.3,1202.6,1171,11760,0.0146
"309",2017-02-26 05:30:00,"btc",1178.3,1153,1185.9,1130.9,11080,0.0219
"310",2017-02-25 05:30:00,"btc",1153,1185.4,1189.9,1131.5,16290,-0.0271
"311",2017-02-24 05:30:00,"btc",1185.1,1189.9,1222.2,1111.1,48210,-0.0049
"312",2017-02-23 05:30:00,"btc",1190.9,1125.5,1196.9,1120.4,26120,0.0583
"313",2017-02-22 05:30:00,"btc",1125.3,1129.6,1140,1106.4,14330,-0.0038
"314",2017-02-21 05:30:00,"btc",1129.6,1091.3,1134,1085,24500,0.0352
"315",2017-02-20 05:30:00,"btc",1091.2,1056.2,1100.3,1044.1,13290,0.0331
"316",2017-02-19 05:30:00,"btc",1056.2,1059.8,1066,1045,6440,-0.0034
"317",2017-02-18 05:30:00,"btc",1059.8,1056.2,1071.1,1053.1,7150,0.0034
"318",2017-02-17 05:30:00,"btc",1056.2,1038.5,1065.8,1034.1,16170,0.0171
"319",2017-02-16 05:30:00,"btc",1038.4,1013.9,1045.7,1013.9,11260,0.0243
"320",2017-02-15 05:30:00,"btc",1013.8,1013.3,1017.3,1002.4,5610,1e-04
"321",2017-02-14 05:30:00,"btc",1013.7,996.5,1019,988.9,12200,0.0173
"322",2017-02-13 05:30:00,"btc",996.5,996,1004.5,975.9,9050,5e-04
"323",2017-02-12 05:30:00,"btc",996,1000.1,1005.4,992.3,4330,-0.0043
"324",2017-02-11 05:30:00,"btc",1000.3,992.1,1009,984.2,9320,0.0084
"325",2017-02-10 05:30:00,"btc",992,985,1002,949.4,24480,0.0071
"326",2017-02-09 05:30:00,"btc",985,1049,1078,936.4,59960,-0.0609
"327",2017-02-08 05:30:00,"btc",1048.8,1052.5,1068,1013.2,23090,-0.0031
"328",2017-02-07 05:30:00,"btc",1052.1,1022.6,1056.3,1021.7,15190,0.0288
"329",2017-02-06 05:30:00,"btc",1022.6,1006.6,1026.2,1006,8900,0.0159
"330",2017-02-05 05:30:00,"btc",1006.6,1031.1,1033,996.3,16190,-0.0238
"331",2017-02-04 05:30:00,"btc",1031.1,1016.8,1040,1001.6,17190,0.0152
"332",2017-02-03 05:30:00,"btc",1015.7,1007,1020.5,988.3,18970,0.0099
"333",2017-02-02 05:30:00,"btc",1005.7,983.7,1010.5,970.1,17790,0.0223
"334",2017-02-01 05:30:00,"btc",983.7,966.2,985,960.1,11350,0.0182
"335",2017-01-31 05:30:00,"btc",966.2,917.4,969.4,916.8,19650,0.0532
"336",2017-01-30 05:30:00,"btc",917.4,912.5,920.8,910,3450,0.0053
"337",2017-01-29 05:30:00,"btc",912.6,919.4,923,910.7,2700,-0.0075
"338",2017-01-28 05:30:00,"btc",919.4,916.7,924,915,3610,0.003
"339",2017-01-27 05:30:00,"btc",916.7,915.1,922.2,905,10140,0.0017
"340",2017-01-26 05:30:00,"btc",915.1,893.3,917.6,893.3,9820,0.0244
"341",2017-01-25 05:30:00,"btc",893.3,886.1,899.6,884.2,10480,0.0082
"342",2017-01-24 05:30:00,"btc",886.1,908.4,927,884.2,20730,-0.0263
"343",2017-01-23 05:30:00,"btc",910,923.7,928.8,910,9630,-0.0148
"344",2017-01-22 05:30:00,"btc",923.7,924,939.7,892,21840,-3e-04
"345",2017-01-21 05:30:00,"btc",924,895.7,931,893.9,12170,0.0313
"346",2017-01-20 05:30:00,"btc",896,900.3,904.5,883.3,9490,-0.0048
"347",2017-01-19 05:30:00,"btc",900.3,887.6,908.2,884.6,15080,0.0141
"348",2017-01-18 05:30:00,"btc",887.8,904,913.8,847.3,21300,-0.018
"349",2017-01-17 05:30:00,"btc",904,830.1,910.8,828,27340,0.089
"350",2017-01-16 05:30:00,"btc",830.1,820.7,837.9,814.8,7650,0.0114
"351",2017-01-15 05:30:00,"btc",820.7,815.3,823,805.1,5390,0.0067
"352",2017-01-14 05:30:00,"btc",815.3,828.1,838.5,800.7,12530,-0.0155
"353",2017-01-13 05:30:00,"btc",828.1,804.6,832.3,776,25880,0.0293
"354",2017-01-12 05:30:00,"btc",804.6,779.5,831.2,738.7,35910,0.0334
"355",2017-01-11 05:30:00,"btc",778.6,905.8,922.6,760,62870,-0.1404
"356",2017-01-10 05:30:00,"btc",905.8,903,917.9,895.5,12140,0.0031
"357",2017-01-09 05:30:00,"btc",903,915.9,916.1,876.3,16590,-0.0141
"358",2017-01-08 05:30:00,"btc",915.9,908.8,942.5,890,30750,0.0078
"359",2017-01-07 05:30:00,"btc",908.8,898.5,911,816.1,40600,0.0121
"360",2017-01-06 05:30:00,"btc",898,1003.8,1025,871,57400,-0.1049
"361",2017-01-05 05:30:00,"btc",1003.2,1139.8,1166,865.4,91200,-0.1197
"362",2017-01-04 05:30:00,"btc",1139.6,1037.5,1150,1036.4,53730,0.0984
"363",2017-01-03 05:30:00,"btc",1037.5,1019.3,1038.7,1013.5,14110,0.0179
"364",2017-01-02 05:30:00,"btc",1019.3,999.2,1034.8,997.3,21820,0.0203
"365",2017-01-01 05:30:00,"btc",999,966.6,1006.5,961.3,13440,0.0335
